book,chapter,paragragh,tag
大主宰,第两百七十九章,"白龙至尊淡淡一笑，道：“只是见你与寻常人不一般而已，我这道意识，凭借着白龙灵珠内的灵力维持，你如果之前一道全部吸收了，现在也听不见我这些话，我这剩下的东西，你就没什么缘分了...”

 牧尘一怔，剩下的东西？

 白龙至尊笑了笑，手掌轻拍座下白龙，那白龙便是飞快的缩小，然后化为一卷仿佛龙鳞所化的卷轴，在那卷轴之上，有着古老的字迹铭刻。

 牧尘视线看去，那犹如龙腾般的古老文字，便是印入了他的眼中。

 “龙腾术。”",2
大主宰,第八百零八章,"“这是…龙凤血浴！”

 天地间所有强者都是目瞪口呆的望着这突如其来的变故，再然后那惊叹便是被浓浓的羡慕所掩盖，因为他们察觉到那金色光柱内的龙凤精血，究竟精纯到了什么程度！

 那就算是上百座龙凤池，都绝对无法比喻的！

 “这小子命也太好了！”有着强者红着眼睛说道，那是龙凤血浴啊，就算肉身再孱弱的人被洗礼后，都是能够脱胎换骨，而这牧尘本就肉身强大，再经历了这次的洗礼，恐怕光凭借肉身的力量，他就能够抗衡同等级的人。

 不过虽然眼红，但所有人都很清楚，这是牧尘用大毅力以及大胆魄所换来的机缘，因为换做他们，根本就没有那个勇气冒着九死一生的危险，强行登梯。",2
大主宰,第七百六十一章 燃天符,"“五枚燃天符，足以重创一名四品至尊！”大罗天军中，有着人低声道，一些人也是暗暗摇头，这牧尘表现得已是相当不错了，不过想要拦住九道燃天符，谈何容易。

 “不对！”

 不过他们的声音刚落，便是有人眼瞳一缩。

 所有视线盯着那岩浆喷薄处，那里，一道金光巨影踏空而出，一轮金色烈日悬浮其脑后，鎏金光芒四射，犹如是一尊不灭大佛，那等震撼姿态，令得众多强者悄悄吸气。

 因为那道金光身影，竟是丝毫无损！",1
大主宰,第五百五十九章,"“是吗？”

 牧尘闻言，却是抬头一笑，笑容有些诡异。

 嗡嗡！

 就在牧尘笑容浮现时，只见得这片区域突然绽放出耀眼的光芒，然后众人便是见到一道道约莫十数丈左右的灵阵凭空浮现，这些灵阵等级并不高，但却是胜在数量不小，它们迅速的笼罩开来，犹如一个个小型的囚牢一般，竟是将那些缚天阵内那些磅礴的灵力分割包围了起来。

 短短十数息的时间，灵阵内的灵雾便是在迅速的消散，那些数量不少的小型灵阵，竟是把缚天阵内的灵力给囚禁起来了。

 “好手段！”

 灵阵之外，那无数观摩着这场精彩阵斗的高手，眼睛都是猛的一亮，忍不住的惊呼出声。",1
大主宰,第七百零八章,"“似乎是成功了。”曼荼罗金色大眼睛中划过一抹诧异，笑了笑，道。

 唐冰与唐柔闻言，俏脸上顿时有着难以遏制的惊喜涌出来，九幽那一直紧握的玉手，也是在此时缓缓的松开，如释重负的松了一口气。

 远处的天空，牧尘身形一动，直接是出现在了九幽她们面前，旋即他那俊逸的面庞上有着一抹笑容浮现出来，笑容之中，充满着一往无前的昂扬战意。

 “抱歉，久等了，现在，该我们去拿属于我们的战利品了！",2
大主宰,第三百七十九章,"“看谁镇杀谁！”

 牧尘抬头，猩红的眼瞳望着那可怕的攻势，喉咙间也是有着低沉的吼声传出，回荡天地，同时，在其气海之内，那暗紫色的曼荼罗花一点点的绽放开来，而随着花瓣的绽放，那被封印在其中的大须弥魔柱，一股惊天凶煞之气，暴冲而出。

 轰！

 那种凶煞，从牧尘天灵盖冲上天际，然后直接是在其身后，化为了一道约莫千丈庞大，矗立于天地之间的黑色魔柱！

 整个天地，仿佛都是在此时暗沉了下来。

 魔气滚滚，煞气滔天！",1
大主宰,第七百八十八章,"“不过这盔甲似乎不是凡物。”彩潇玉手一握，那一套金色盔甲便是悬浮在她的面前，这套金色盔甲，乃是使用真龙之鳞所炼制而成，其坚固程度难以形容，而且在那盔甲背后，隐隐的能够见到羽翼的纹路…

 “这套盔甲，融合了真龙真凤的力量…”牧尘也是凑过来，有些震动的道，先前那金甲守护者背后展开的凤翼，原来是依靠着这套盔甲。

 “好东西啊。”牧尘忍不住的赞叹道，这一道龙凤金甲拥有着真龙之鳞的强大防御，又拥有着真凤的速度，这等能力，就算是上等神器都有所不及，这若是传出去的话，必然会引来无数眼红争夺。",2
大主宰,第四百二十章,"紫焰光虹最终将那魔龙般的灵力逼近了魔刑天之前，不过，就在跨入后者丈许范围时，紫焰光虹之中的力量，终于是被消耗殆尽，最后与那一道魔龙般的灵力，双双湮灭。

 “你输了！”魔刑天森然出声，虽然他不知道牧尘为何能够爆发出如此恐怖的力量，但显然这是借助的外力，而这是会付出巨大的代价，此时牧尘面色惨白如纸，显然是不可能再有战斗之力，而只要他挡下了牧尘这最强攻击，接下来的战斗，已是有了结果。

 牧尘抬起苍白的脸庞，他看了一眼魔刑天，脸庞上却是掀起一抹嘲讽的笑容。

 “输的，是你。”

 魔刑天瞳孔猛的一缩，只见得那前方本来即将湮灭的紫研光虹内，一道细小的黑色光束，陡然暴掠而出，然后以一种无法形容的速度，洞穿了那丈许空间。

 如此近的距离，魔刑天根本来不及催动任何的防御，那黑色光束，已是射进了他眉心之间。

 一道黑色的孔洞，出现在了魔刑天眉心处，他的身体，在此时陡然凝固。",1
大主宰,第八百零四章,"只见那天空之上，妖艳的上古神花不知何时合拢，然后又是逐渐的化为光点消散，而在光点散去的时候，一道修长的身影，再度出现在了所有人的视线之下。

 他面色虽然略显苍白，但却并不见丝毫萎靡之态！

 那是牧尘！

 哗。

 天地间难以置信的哗然声犹如火山一般的爆发了起来，无数人目瞪口呆。

 牧尘竟然真的把幽冥皇子那必杀的一击给挡下来了！

 这个家伙，竟然真的做到了！",1
大主宰,第六章 灵力增幅,"在那庭院不远处，牧锋望着那庭院之中所发生的事情，也是忍不住的一笑，笑容中颇为的满意：“小牧的修炼天赋果然不凡，我当初也曾经修炼过这大浮屠诀，可修炼出第一道灵力，那可是消耗了足足五曰时间，而且修炼出的那一道灵力，初始也只能达到七层的增幅。”

 “这小子，竟然短短半曰就将灵力修炼了出来，并且增幅还达到了如此惊人的地步，真是打我的脸啊。”虽然这般的说着，但牧锋眼中的自豪与欣慰却是怎么都掩饰不住。

 “呵呵，小牧的天赋的确相当惊人，想来曰后成就，也不是我们这种过时的家伙可以比的。”一旁的周野也是笑着点了点头，语气中充满着感怀。",1
大主宰,第四百二十章,"蕴含着一些痛苦的低沉咆哮声，犹如野兽一般的响彻而起，牧尘上身衣衫瞬间化为灰烬，紫色的火苗仿佛是从毛孔中窜了出来，令得他看上去犹如一尊火神，那拳头一震，便是再度狠狠的砸在那魔符之上。

 嗤嗤！

 魔符之上，一道道鲜血般的纹路，竟然是在此时被那紫焰生生的燃烧而去，最后紫焰窜了上来，整道魔符，都是燃烧起来，最后砰的一声，这道惊人的魔符，便是被那紫焰燃烧得干干净净。

 噗嗤！

 一口鲜血，猛的自魔刑天嘴中喷了出来，与先前牧尘一般无二，只不过他的面庞更为的苍白，死寂的眼中，都是在此时涌上了一抹震动之色，他无法想象，是噬龙魔符竟然会被牧尘一拳之下，烧得干干净净。",1
大主宰,第八百二十八章,"牧尘的双目陡然睁开，他能够感觉到胸膛与背后的血肉仿佛是在此时震动起来，血肉之中，仿佛是有着什么东西悄然的破碎，然后被孵化激活了一般。

 吼！

 牧尘身形暴冲而起，仰天长啸，那啸声竟是如龙如凤，一道巨大的金光直接是从他体内冲出，连那天际云层都是在此时被撕裂而去。

 九幽仰头望着那道金光中的身影，隐隐间，竟是感觉到了一丝压迫感笼罩而来，那并非是灵力压迫，而是实力相当的神兽在相遇时，方才会自然而然散发出来的压迫感。

 此时的牧尘，给她的感觉，就犹如是一头人形神兽！",2
大主宰,第三百三十七章 完整版本的雷神体,"就在那雷光液体融入牧尘眉心时，他顿时感觉到一道惊雷之声在其脑海之中炸开，身体微颤间，一股磅礴而复杂的信息，犹如潮水般的浮现。

 雷神体，中品锻体神诀，可采天地雷霆之力锤锻肉身，强横之处，光凭肉身，便能蹦碎空间，拥有着搬山之力。

 此神诀一旦修炼至高深之处，威力堪比上品神诀。

 “可堪比上品神诀...”

 牧尘略感震撼，锻体神诀本就罕见，没想到这雷神体竟然之强，修炼到极致，威力不比上品神诀弱，这种等级的神诀，就算是在灵值殿中都购买不到！",2
大主宰,第八百章,"而随着牧尘身形显露，众多强者也是忍不住的一惊。

 此时的牧尘，身躯上覆盖着一层薄薄的血枷，那是鲜血凝固后所形成，而在那血枷上，还能够见到一些狰狞的伤痕。

 显然，这些应该都是先前柳炎那最后一击给牧尘所造成的伤势。

 牧尘身躯微震，身体上的血枷顿时脱落下来，那些深可见骨的狰狞伤痕，更是以肉眼可见的速度恢复着，短短不过十数息的时间，他的身体就已彻底的恢复过来，那种恢复速度，看得众多强者目瞪口呆。",1
大主宰,第四百六十三章,"而且，在那血魔剑影之后的血海，也是因为那无尽黑色雷弧的闪烁，进而沸腾，蒸发，那种弥漫天地的血腥之气，也是在迅速的消退。

 “这就是你最后的手段吗？”

 牧尘眼神淡漠的望着面色苍白的邱北海，有些失望的摇了摇头，道：“与姬玄比起来，你果然差太远了。”

 他手掌陡然一握，只见得那庞大的雷神之手，猛然握下，黑色雷弧在那掌心疯狂的闪烁，最后一把将那血魔剑影捏在了掌心，黑雷爆炸，只听得嘭的一声巨响，那柄血魔剑影，便是在此时被那黑雷巨手，生生捏爆。

 噗嗤。

 血魔剑影爆裂，邱北海面色剧变，一口鲜血狂喷而出，周身灵力波动急速萎靡而下，显然是遭受到了重创。",1
大主宰,第五百六十五章 木神经之威,"一道道视线上移，只见得在这片变得光秃秃的山脉上空，碧绿色的灵力却是犹如海洋一般的呼啸着，那浩瀚的灵力中，充满着昂扬的生机。

 这些灵力，全部都是由那些爆裂的树木之中所压榨出来，而这股力量之强，就连一些一重神魄难的高手都是看得头皮发麻。

 牧尘身形缓缓的落下，正好落在那翻滚的磅礴灵海之上，他抬起头望向前方，在那山峰上，莫修三人的面色已是隐隐带了一丝青意，那微微跳动的眉尖，显露着他们此时心中的震动。

 牧尘搞出来的这恐怖阵仗，显然也是有些震撼到了他们。",1
大主宰,第八百零四章,"无数强者心神震动的望着这一幕。隐隐间，他们已是感觉到了一种不寻常的波动，牧尘所施展的手段，让得他们心头不知道为何在微微颤抖着。

 天地昏暗，甚至连空间都是在此时抖动起来，牧尘的面色越来越苍白，然而其眼神却是越来越凌厉，下一瞬。他修长双指，终是凌空轻轻点下。

 “去吧。曼陀罗灭天光！”

 当牧尘心中的喃喃之声响起时，只见得这昏暗的天地彻彻底底的黑暗下来，唯有着那妖艳的上古神花是着天地间唯一的光亮，再接着，所有人都是见到，那朵上古神花猛的一震，暗紫色的光芒，在此时犹如火山一般，喷薄而出。

 紫色光束并没有携带着那种毁灭天地般的声势，然而当它在划过虚空时，所有人都仿佛是听见了空间破裂的声音。

 那光束掠过的地方，仿佛是任何的生机都是被抹灭，那种霸道，让人内心深处都是泛着深深的寒意。",1
